approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
77334156b,Luma Beef AG,Gewerbestrasse 6,Neuhausen am Rheinfall,8212,Schaffhausen,Switzerland,EU-EFTA,RM,CP,N,,CP - Cutting Plant,,
340,Micarna SA / division Carnée,Route de l'Industrie 25,Courtepin,1784,Fribourg,Switzerland,EU-EFTA,RM,SH,Y,,SH - Slaughterhouse,,
107,Schlachtbetrieb St.Gallen AG,Schlachthofstrasse 24,St. Gallen,9015,Sankt Gallen,Switzerland,EU-EFTA,RM,SH,Y,bovine,SH - Slaughterhouse,,
115,Spiess Gustav AG / A+C Delikatessen AG,Musterplatzstrasse 2,Berneck,9442,Sankt Gallen,Switzerland,EU-EFTA,RM,CP,N,bovine porcine,CP - Cutting Plant,,
1285673,Zentralschlachthof Hinwil AG ZSHAG,Wildbachstrasse 18 CHE-107.243.484,Hinwil,8340,Zurich,Switzerland,EU-EFTA,RM,SH,Y,bovine caprine ovine porcine,SH - Slaughterhouse,,
313,Balik Farm (Switzerland) AG,Moos 985,Ebersol,9122,Sankt Gallen,Switzerland,EU-EFTA,FFP,PP FFPP,,,PP - Processing Plant | FFPP - Fresh Fishery Products Plant,,
CHE­157.621.921,Caviar Consortium Switzerland AG,Reiffergässli 4,Zug,6300,Zug,Switzerland,EU-EFTA,FFP,WM,,,WM - Wholesale Market,,
CH-LM-GE-20251030,Damavand Switzerland Sàrl,Route de Thonon 82,Vésenaz,1222,Geneva,Switzerland,EU-EFTA,FFP,WM,,,WM - Wholesale Market,,
info@thonrouge.ch,Di Blasi Gabriele,Les Prailats 12,Les Bois,2336,Jura,Switzerland,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
A51955737,Dyhrberg AG Lachsraeucherei,Dyhrberg AG Solothurnerstrasse 40,Balsthal,4710,"Amtei Thal-Gäu,Solothurn",Switzerland,EU-EFTA,FFP,WM,,,WM - Wholesale Market,,
311,FREDAG AG,Oberfeld 7,Root,6037,Luzern,Switzerland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
216,Hügli Nährmittel AG,Bleichestrasse 31,Steinach,9323,Sankt Gallen,Switzerland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A46846464,Interlachs AG,Interlachs AG Solothurnerstrasse 40 4710 Balsthal Switzerland,Balsthal,4710,"Amtei Thal-Gäu,Solothurn",Switzerland,EU-EFTA,FFP,WM,,,WM - Wholesale Market,,
CH-LM-GE20241010,LUCAS GENEVE SA,Rue Blavignac 9,Carouge GE,1227,Geneva,Switzerland,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
19343517,Madame Sum AG,Überlandstrasse 1,Dübendorf,8600,Zurich,Switzerland,EU-EFTA,FFP,PP FFPP,,,PP - Processing Plant | FFPP - Fresh Fishery Products Plant,,
51000025,OSPELT FOOD AG,Hauptstrasse 10,Weite,9476,Sankt Gallen,Switzerland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
301,Ospelt food AG,Tiefrietstrasse 7,Sargans,7320,Sankt Gallen,Switzerland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
2277153,PISICULTURE CHOULAT SA - Jérôme Choulat,RUE DU MOULIN 8,Courtemaîche,2923,Jura,Switzerland,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
A60004935,SOFINOL SA,VIA CANTONALE 8 6928 MANNO SWITZERLAND,Manno,6928,Ticino,Switzerland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A99008708,Schwarzmeerfisch,Solothurnstrasse 131,Grenchen,2540,"Amtei Solothurn-Lebern,Solothurn",Switzerland,EU-EFTA,FFP,WM,,,WM - Wholesale Market,,
CH-GE-LM20251105,Shariar ROUSTA,Chemin de la Chevillarde 26,Genève,1208,Geneva,Switzerland,EU-EFTA,FFP,WM,,,WM - Wholesale Market,,
(CH 86268995),Swiss Lachs AG,Camp di Polácch 2,Lostallo,6558,Grisons,Switzerland,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
95462871,Wiley Nutrition Europe AG,Neuhofstrasse 12,Baar,6340,Zug,Switzerland,EU-EFTA,FFP,WM,,,WM - Wholesale Market,,
